topic,term,beta
3,exorbitant,4.721281844889993e-134
4,exorbitant,5.929413421837134e-60
5,exorbitant,1.0701441975638347e-47
1,inhabits,2.7937641500172685e-5
2,inhabits,1.959022025985957e-124
3,inhabits,9.05420325572643e-135
4,inhabits,3.252772771999643e-61
5,inhabits,1.0951980428553086e-48
1,relevant,2.7937641500172685e-5
2,relevant,2.7289896389172562e-123
3,relevant,1.364490261322236e-135
4,relevant,3.2766986079769046e-62
5,relevant,8.213791075038719e-50
1,unwilling,2.7937641500172685e-5
2,unwilling,1.5844518212579357e-121
3,unwilling,3.0965674404103665e-134
4,unwilling,1.3252095192380746e-60
5,unwilling,1.0671565940725753e-51
1,40mph.people,2.7937641500172387e-5
2,40mph.people,9.74866882760578e-41
3,40mph.people,1.1714677412113901e-20
4,40mph.people,1.7076967673620026e-103
5,40mph.people,3.201431592112394e-19
1,street.so,2.7937641500172387e-5
2,street.so,1.6404790264277415e-40
3,street.so,1.3671025942649313e-20
4,street.so,4.853690996314409e-103
5,street.so,3.14787701553667e-19
1,avethis,1.4345080816011069e-53
2,avethis,3.4995477057078356e-5
3,avethis,3.1953138287152233e-113
4,avethis,7.979419223145855e-112
5,avethis,8.978307194048087e-16
1,nobhill,7.264651077948274e-53
2,nobhill,3.499547705725813e-5
3,nobhill,8.925531412475948e-112
4,nobhill,3.2416475477119696e-112
5,nobhill,7.483274921196345e-16
1,nw24th,3.907250144672682e-51
2,nw24th,3.499547667319333e-5
3,nw24th,4.916446491420289e-110
4,nw24th,1.087933767450603e-109
5,nw24th,3.201363487560017e-13
1,leftmost,4.2563313434956715e-142
2,leftmost,5.0356399261330364e-138
3,leftmost,4.930676834057562e-124
4,leftmost,3.761815686257726e-5
5,leftmost,3.5173930833002504e-26
1,arnt,2.7937641500172685e-5
2,arnt,2.641702893351778e-62
3,arnt,1.2828249582742084e-110
4,arnt,2.7544299463446512e-42
5,arnt,3.705960068747302e-99
1,digging,5.582805480373543e-5
2,digging,5.7563148558027944e-8
3,digging,7.053301480351186e-28
4,digging,1.7158477136124764e-9
5,digging,1.9831049247853692e-94
1,grooves,4.284190658853442e-12
2,grooves,8.141504748502768e-15
3,grooves,2.3278569288308534e-34
4,grooves,3.7618151085144075e-5
5,grooves,2.4370006880975216e-102
1,patched,4.76543598191525e-13
2,patched,7.387106945710094e-16
3,patched,2.562689192798519e-34
4,patched,3.761815622011509e-5
5,patched,4.191506263022947e-102
1,gradient,1.9698442451159753e-65
2,gradient,2.5630593054243664e-58
3,gradient,2.679735092278161e-9
4,gradient,4.2339938206973165e-80
5,gradient,2.9099743991968253e-5
1,unsecured,3.176630179954351e-66
2,unsecured,8.264045127937241e-59
3,unsecured,4.1755379709845756e-10
4,unsecured,1.9149859839078245e-80
5,unsecured,2.9101827410938235e-5
1,unstable,2.26795003237589e-65
2,unstable,1.341110967702908e-58
3,unstable,2.1615532626792073e-9
4,unstable,8.35545845689428e-81
5,unstable,2.910022122597949e-5
1,exeter,1.6598267599215518e-95
2,exeter,4.913944375560168e-14
3,exeter,3.159925123979991e-5
4,exeter,2.2533003767469927e-98
5,exeter,1.3976175111361617e-17
1,lawless,1.4625510635132232e-96
2,lawless,2.4070100647393198e-15
3,lawless,3.159925128201185e-5
4,lawless,6.462060660465046e-100
5,lawless,3.7939937512833636e-19
1,policed,6.826794380895866e-97
2,policed,3.2226027175650544e-15
3,policed,3.1599251281275064e-5
4,policed,6.157505975580107e-100
5,policed,7.304638214349314e-19
1,comp,2.7937641500172634e-5
2,comp,5.4810968402124905e-120
3,comp,2.2229998819125316e-66
4,comp,5.635903144062088e-20
5,comp,5.374180522243938e-26
1,dearth,2.7937641500172685e-5
2,dearth,3.808490306540687e-120
3,dearth,2.1706272351806577e-66
4,dearth,7.457669253980758e-21
5,dearth,6.285488749062947e-26
1,portions,2.7937641500172583e-5
2,portions,6.364873283367359e-120
3,portions,1.4067970804364275e-66
4,portions,1.3692345207649286e-19
5,portions,2.137732267624905e-27
1,targeted,2.7937641500172634e-5
2,targeted,2.527070767799944e-119
3,targeted,1.385045505676813e-65
4,targeted,8.240656105290706e-20
5,targeted,7.522324787032751e-26
1,townhomes,2.7937641500172634e-5
2,townhomes,3.337896358630874e-120
3,townhomes,2.3414072552923468e-66
4,townhomes,7.191342297226565e-20
5,townhomes,4.872345451903208e-26
1,emergencies,4.1950750751871115e-118
2,emergencies,2.3800481364730616e-60
3,emergencies,2.1208150188400718e-6
4,emergencies,3.4963914952857835e-19
5,emergencies,2.7148988214505037e-5
1,garage.i'm,7.102821364365846e-118
2,garage.i'm,6.4642512454103e-60
3,garage.i'm,1.6345953482138483e-7
4,garage.i'm,3.1651690893404712e-19
5,garage.i'm,2.8951669350264293e-5
1,layout,1.4090397046546489e-117
2,layout,5.274337188635966e-60
3,layout,2.4704513611894432e-5
4,layout,9.910957947472882e-19
5,layout,6.349900996179053e-6
1,st.parking,2.4156467337528868e-118
2,st.parking,4.341535602102973e-61
3,st.parking,1.7384656365143983e-6
4,st.parking,6.82895068317967e-20
5,st.parking,2.7501123544247454e-5
1,unrestricted,2.6865604561314202e-5
2,unrestricted,1.0489796023197974e-48
3,unrestricted,2.335536395347922e-11
4,unrestricted,2.2354880559138148e-24
5,unrestricted,3.0218914869408703e-5
1,10039669thank,1.5270142920387068e-15
2,10039669thank,1.1719758572932073e-84
3,10039669thank,3.1599251282458546e-5
4,10039669thank,6.1562774695584314e-114
5,10039669thank,3.171799298248141e-21
1,23864041https,1.2307465985804045e-15
2,23864041https,9.748353141249498e-85
3,23864041https,3.159925128279365e-5
4,23864041https,3.1064686795532143e-113
5,23864041https,5.650063580034251e-21
1,6933261https,2.982703086672954e-15
2,6933261https,9.656654234455426e-84
3,6933261https,3.1599251280812036e-5
4,6933261https,6.843610949499697e-112
5,6933261https,2.858289526971905e-20
1,concerns:https,2.904565841248522e-15
2,concerns:https,4.156468069086301e-84
3,concerns:https,3.1599251280900445e-5
4,concerns:https,1.2739482357741111e-112
5,concerns:https,1.80359884197384e-20
1,parker,1.373783058043756e-15
2,parker,2.4920808274175075e-85
3,parker,3.1599251282631876e-5
4,parker,3.412174026699968e-113
5,parker,7.755174350753137e-22
1,quo,1.5422982581204038e-15
2,quo,1.7028345406136611e-84
3,quo,3.159925128244125e-5
4,quo,2.2414466733965744e-114
5,quo,3.3843610849303616e-21
1,strategic,2.093876255124769e-15
2,strategic,2.8297777866862397e-84
3,strategic,3.159925128181741e-5
4,strategic,1.2750891928805402e-112
5,strategic,1.377795085189131e-20
1,refilled,2.7932597379425443e-5
2,refilled,6.318407797159803e-9
3,refilled,2.4334503868170245e-31
4,refilled,1.2524074450574569e-76
5,refilled,1.7037047439277463e-96
1,cyclists.if,5.492285475343364e-120
2,cyclists.if,1.1825535097298358e-25
3,cyclists.if,3.415125131023013e-121
4,cyclists.if,3.761815686257726e-5
5,cyclists.if,2.5617645953132874e-112
1,instill,1.579638122337196e-120
2,instill,9.755957985238702e-26
3,instill,3.5055055963064114e-121
4,instill,3.761815686257726e-5
5,instill,1.9420903354898588e-113
1,into.thanks,1.7531041036217645e-120
2,into.thanks,3.3691364189492554e-25
3,into.thanks,1.5406684390971434e-120
4,into.thanks,3.761815686257726e-5
5,into.thanks,2.5193764615791354e-112
1,pushback,4.513116181395912e-121
2,pushback,2.3515672044989843e-25
3,pushback,4.047535466850204e-121
4,pushback,3.761815686257726e-5
5,pushback,9.371690052836704e-113
1,streetscape,4.930053761111006e-121
2,streetscape,2.3097536212722566e-25
3,streetscape,3.83729518738372e-121
4,streetscape,3.761815686257726e-5
5,streetscape,2.4420181690145635e-112
1,favoring,4.370117093360225e-65
2,favoring,3.4995477058158025e-5
3,favoring,1.0190711627438148e-44
4,favoring,1.5145526791821207e-41
5,favoring,1.1791834597953734e-66
1,root,3.439785469467354e-64
2,root,3.4995477058158025e-5
3,root,1.8211232295209587e-44
4,root,1.2027605173688346e-40
5,root,1.5908051554485619e-66
1,tunnels,4.123262064394832e-64
2,tunnels,3.4995477058158025e-5
3,tunnels,3.665278154511236e-44
4,tunnels,2.4739133436302213e-40
5,tunnels,5.005949289704831e-66
1,manic,1.499724768082665e-6
2,manic,3.311687954967958e-5
3,manic,3.8151362387638296e-47
4,manic,1.5472903579227692e-104
5,manic,4.3759196490124404e-102
1,desired,1.2153814620971928e-36
2,desired,6.573125794382965e-5
3,desired,3.9117349951434886e-84
4,desired,9.802010918535571e-84
5,desired,3.264457204940799e-5
1,aves.in,2.793764149930798e-5
2,aves.in,1.0831652453752567e-15
3,aves.in,3.568212368875441e-125
4,aves.in,2.298518307164836e-39
5,aves.in,8.908096409012748e-55
1,loght,2.7937641499584353e-5
2,loght,7.369360282798948e-16
3,loght,3.6030858536631376e-125
4,loght,2.153332257567415e-39
5,loght,5.563437092185878e-54
1,spped,2.793764148031445e-5
2,spped,2.4874940615052822e-14
3,spped,3.4339151051325933e-124
4,spped,4.852011141993333e-38
5,spped,8.552321959134077e-53
1,ths,2.7937641498980093e-5
2,ths,1.4938884174428577e-15
3,ths,1.7437391725175833e-125
4,ths,2.0940720255682645e-39
5,ths,6.474983046104123e-55
1,advocatesâ,2.7937641500172685e-5
2,advocatesâ,7.068718315041811e-29
3,advocatesâ,6.150585435281022e-41
4,advocatesâ,2.3429812633957006e-94
5,advocatesâ,2.1665419081317537e-31
1,ardent,2.7937641500172685e-5
2,ardent,7.868151807073268e-29
3,ardent,1.849681761881521e-40
4,ardent,1.3084468775307625e-92
5,ardent,4.363201471240718e-31
1,gal,2.2763435506054747e-6
2,gal,7.929707403123234e-14
3,gal,9.384431049769818e-29
4,gal,8.109911156332848e-88
5,gal,5.583319176441204e-5
1,promptly.i,2.7937641500172685e-5
2,promptly.i,3.885026554416042e-29
3,promptly.i,9.050309583021067e-41
4,promptly.i,5.277265854786068e-94
5,promptly.i,1.886465642832518e-32
1,zillion,2.7937641500172685e-5
2,zillion,4.554840186531368e-29
3,zillion,2.0606569228883103e-40
4,zillion,1.3312366334561147e-92
5,zillion,1.7185611245471383e-32
1,article,2.2463387741584666e-90
2,article,6.999095411631606e-5
3,article,4.259860248965062e-101
4,article,1.3972952835565452e-31
5,article,7.620291405429717e-138
1,people.over,3.897722530596268e-130
2,people.over,3.499547699165692e-5
3,people.over,2.698277060507163e-125
4,people.over,7.148491187715671e-14
5,people.over,2.4438954105486484e-124
1,problem.please,2.1391990446206877e-130
2,problem.please,3.499547698548461e-5
3,problem.please,4.122978708360073e-125
4,problem.please,7.811981193305201e-14
5,problem.please,5.089358148988629e-124
1,accomplished,3.6075601604790246e-89
2,accomplished,3.4995477058158025e-5
3,accomplished,1.824549880553228e-105
4,accomplished,3.4374882211860456e-156
5,accomplished,8.103185699373546e-164
1,atypical,7.931383463327435e-90
2,atypical,3.4995477058158025e-5
3,atypical,3.464511052437104e-104
4,atypical,3.7796503969629143e-156
5,atypical,5.933123562921365e-164
1,controversy,4.298678376877999e-89
2,controversy,3.4995477058158025e-5
3,controversy,1.5359160975378013e-103
4,controversy,9.388972194537977e-156
5,controversy,6.234559390325393e-164
1,eligible,5.3777061071354875e-50
2,eligible,6.999095411631606e-5
3,eligible,1.8260837744998114e-101
4,eligible,1.8424509929920328e-132
5,eligible,1.0474471900249439e-107
1,fruition,1.713951837329265e-89
2,fruition,3.4995477058158025e-5
3,fruition,5.7282234800910875e-105
4,fruition,3.2032882227747003e-156
5,fruition,8.160345173533721e-164
1,goals,1.629933519111022e-89
2,goals,3.4995477058158025e-5
3,goals,1.985595028752104e-104
4,goals,1.9164672430409293e-156
5,goals,1.972560008181071e-164
1,katu.com,1.7413134830253518e-89
2,katu.com,3.4995477058158025e-5
3,katu.com,9.968409849334842e-104
4,katu.com,3.314435605439187e-156
5,katu.com,4.245422274470004e-164
1,logic,6.066004685841332e-89
2,logic,3.4995477058158025e-5
3,logic,1.3000197150483836e-103
4,logic,2.0993528272354398e-156
5,logic,2.598292289595448e-163
1,manifested,6.3956688309953e-89
2,manifested,3.4995477058158025e-5
3,manifested,4.063558243927126e-103
4,manifested,2.0925769718911964e-156
5,manifested,4.288468513968151e-163
1,portlander,1.1662981410070353e-89
2,portlander,3.4995477058158025e-5
3,portlander,5.626566505039505e-104
4,portlander,1.180741141116429e-156
5,portlander,4.7656869839919005e-164
1,privilege,4.8515650502468736e-89
2,privilege,3.4995477058158025e-5
3,privilege,3.1017088324240496e-103
4,privilege,9.029066548325278e-156
5,privilege,1.919361820440412e-163
1,spans,2.7005624585484627e-89
2,spans,3.4995477058158025e-5
3,spans,7.919581668115651e-104
4,spans,1.0104384265183427e-156
5,spans,1.4719506969554025e-164
1,sustainability,3.285205183563054e-89
2,sustainability,3.4995477058158025e-5
3,sustainability,3.055217767298171e-103
4,sustainability,8.662675622900055e-156
5,sustainability,2.9297260479447525e-164
1,unattractive,3.496264795826675e-89
2,unattractive,3.4995477058158025e-5
3,unattractive,1.872277264486259e-104
4,unattractive,6.497287361066383e-156
5,unattractive,2.987307251036815e-165
1,wielding,3.93478645357003e-89
2,wielding,3.4995477058158025e-5
3,wielding,6.474674988125657e-104
4,wielding,2.333190788237078e-156
5,wielding,1.4706131494658052e-163
1,37th.i,7.886475079428973e-6
2,37th.i,2.555144432988299e-106
3,37th.i,5.375539120306614e-32
4,37th.i,7.268524947809017e-114
5,37th.i,2.0886992031652947e-5
1,sunlight,2.7239103639226195e-6
2,sunlight,6.4786092654121014e-108
3,sunlight,2.9261134765420164e-32
4,sunlight,6.879628153598572e-114
5,sunlight,2.6264756387751388e-5
1,clogging,1.4882200300141486e-123
2,clogging,7.629924407429764e-103
3,clogging,7.095769844226181e-127
4,clogging,3.761815686257726e-5
5,clogging,2.004818759423016e-31
1,intervals,2.5339085490820125e-12
2,intervals,8.308449852182844e-44
3,intervals,4.3363018525115844e-97
4,intervals,1.4450094977265781e-97
5,intervals,2.9102209329222254e-5
1,definition,9.08895412048916e-68
2,definition,3.4995477058158025e-5
3,definition,1.2779282166520812e-36
4,definition,1.3147355689443238e-62
5,definition,1.1112633001235256e-66
1,altercation,9.244480650347618e-32
2,altercation,3.4995477058158025e-5
3,altercation,6.1392462721873044e-124
4,altercation,4.276447052841394e-120
5,altercation,7.054686300173893e-90
1,kilpatrick.but,2.3625248855109318e-31
2,kilpatrick.but,3.4995477058158025e-5
3,kilpatrick.but,5.037214674288547e-124
4,kilpatrick.but,4.994659106491568e-119
5,kilpatrick.but,4.927348142427419e-90
1,leash,2.7937641500172685e-5
2,leash,2.8731776353540715e-124
3,leash,3.7475733334630494e-130
4,leash,4.083306278346093e-38
5,leash,2.136013331322497e-43
1,zoe,2.7937641500172685e-5
2,zoe,6.14170057191102e-126
3,zoe,4.877638797095171e-130
4,zoe,1.9154654450102753e-38
5,zoe,2.6938852610647068e-43
1,8420,2.063310267620112e-110
2,8420,3.499330243266585e-5
3,8420,1.963583387025603e-9
4,8420,2.932803765617247e-81
5,8420,1.375651648225707e-19
1,jumble,9.781542652056742e-111
2,jumble,3.499504542936889e-5
3,jumble,3.897402667622638e-10
4,jumble,6.492541245063222e-80
5,jumble,9.682958502331179e-20
1,alleys,2.7937641500172685e-5
2,alleys,3.8178535530787585e-100
3,alleys,5.110708526974796e-90
4,alleys,2.0878281275106523e-42
5,alleys,4.179193783881455e-37
1,gov,2.7937641500172685e-5
2,gov,7.0252155888470605e-102
3,gov,2.2247976876944184e-90
4,gov,5.936947163543292e-43
5,gov,3.5553053752003276e-38
1,responder,2.7937641500172685e-5
2,responder,1.213824931586913e-100
3,responder,3.230602070937115e-91
4,responder,6.934552924823643e-44
5,responder,3.2797551734693684e-38
1,scraping,2.7937641500172685e-5
2,scraping,1.0537585754106672e-99
3,scraping,1.1974130096028286e-89
4,scraping,5.2876668011602646e-42
5,scraping,9.271331666964903e-37
1,toning,2.7937641500172685e-5
2,toning,4.6649397569186556e-101
3,toning,1.393458211611759e-90
4,toning,5.783563674586046e-43
5,toning,1.2084654670226771e-37
1,wallets,2.7937641500172685e-5
2,wallets,6.893028433543337e-101
3,wallets,1.5547432256539867e-90
4,wallets,5.430773775955044e-43
5,wallets,2.4826953385501586e-38
1,brigitte,1.0012802175565728e-19
2,brigitte,3.49954770581579e-5
3,brigitte,4.9392670205405644e-98
4,brigitte,4.5736604163064366e-99
5,brigitte,7.522331473382514e-104
1,throughfare,3.605845511037251e-80
2,throughfare,9.373605752875796e-111
3,throughfare,7.308017132792167e-118
4,throughfare,3.761815686257726e-5
5,throughfare,1.054506570436948e-90
1,complexes.portland's,2.368694763519688e-31
2,complexes.portland's,7.9787377356923e-107
3,complexes.portland's,7.76680143284418e-41
4,complexes.portland's,3.737801707631304e-35
5,complexes.portland's,2.910221196875586e-5
1,helpful.this,2.427200455979116e-32
2,helpful.this,1.3733188133444366e-106
3,helpful.this,3.911041701550309e-41
4,helpful.this,1.9547394083126814e-35
5,helpful.this,2.910221196875586e-5
1,lutc,1.062432796947742e-31
2,lutc,3.0773441694558054e-107
3,lutc,3.9234866686634165e-41
4,lutc,4.594283331812535e-35
5,lutc,2.910221196875586e-5
1,organization's,1.8265257296346793e-31
2,organization's,9.246338401239967e-107
3,organization's,3.5660991455902182e-40
4,organization's,1.3555976396510222e-34
5,organization's,2.910221196875586e-5
1,10th.please,5.788933048692654e-128
2,10th.please,3.399413503165578e-48
3,10th.please,7.782019132573194e-118
4,10th.please,1.5086708061335044e-61
5,10th.please,2.910221196875586e-5
1,road's,2.7937641500155365e-5
2,road's,2.16605241272424e-17
3,road's,2.1558855102559475e-41
4,road's,1.2200717485522382e-50
5,road's,4.9764744717363877e-67
1,skirt,1.6260824586682762e-27
2,skirt,1.3843457662610808e-95
3,skirt,2.1465295710114003e-67
4,skirt,6.463672845061789e-47
5,skirt,2.910221196875586e-5
1,traffic.both,1.655114836393422e-27
2,traffic.both,1.665808825717615e-95
3,traffic.both,1.3345609540873144e-67
4,traffic.both,5.431296781255297e-48
5,traffic.both,2.910221196875586e-5
1,wilshire,6.43937185225988e-27
2,wilshire,2.262316061105167e-94
3,wilshire,1.2894943582928686e-65
4,wilshire,1.596657527957352e-45
5,wilshire,2.910221196875586e-5
1,anchored,2.9566340078084394e-53
2,anchored,1.9810839674043855e-21
3,anchored,4.091377598075493e-152
4,anchored,2.2456071406538845e-134
5,anchored,2.910221196875586e-5
1,crossing.e,7.150162600185351e-54
2,crossing.e,2.714966900271776e-22
3,crossing.e,2.672945343902558e-152
4,crossing.e,9.334557841079787e-135
5,crossing.e,2.910221196875586e-5
1,day:a,3.376292249115103e-53
2,day:a,2.4682798632260875e-21
3,day:a,4.600629010288444e-153
4,day:a,3.9409097859884467e-134
5,day:a,2.910221196875586e-5
1,prioritization,2.8840471201667702e-55
2,prioritization,7.106912334516331e-22
3,prioritization,3.950276785747754e-153
4,prioritization,3.450861315541056e-135
5,prioritization,2.910221196875586e-5
1,rotated.b,1.201365463716891e-53
2,rotated.b,9.315890622095993e-22
3,rotated.b,3.318122037281637e-152
4,rotated.b,1.0578447660905428e-134
5,rotated.b,2.910221196875586e-5
1,safely.f,4.341926725641207e-54
2,safely.f,1.3356858660995023e-21
3,safely.f,3.0001995172114583e-152
4,safely.f,1.0149874345193353e-134
5,safely.f,2.910221196875586e-5
1,strip.thank,7.042370624904046e-53
2,strip.thank,2.991776698633769e-21
3,strip.thank,4.47962456388277e-152
4,strip.thank,5.998795530731183e-134
5,strip.thank,2.910221196875586e-5
1,traffic.c,1.0016510849362724e-54
2,traffic.c,1.426737038825936e-21
3,traffic.c,3.1369112002916553e-152
